domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP067136.2025.0-1.POOL.CN,B00000198822,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_067.basePlot.bbc,2025-08-20T11:44,,,26-058.16
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP067136.2025.1-2.POOL.CN,B00000198902,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_067.basePlot.bbc,2025-08-20T11:44,,,26-058.17
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP067136.2025.2-10.POOL.CN,B00000198901,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_067.basePlot.bbc,2025-08-20T11:44,,,26-058.18
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP068103.2025.0-1.POOL.CN,B00000198807,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_068.basePlot.bbc,2025-08-20T10:04,,,26-058.19
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP068103.2025.1-2.POOL.CN,B00000198866,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_068.basePlot.bbc,2025-08-20T10:04,,,26-058.20
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP068103.2025.2-10.POOL.CN,B00000198876,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_068.basePlot.bbc,2025-08-20T10:04,,,26-058.21
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP069117.2025.0-1.POOL.CN,B00000198873,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_069.basePlot.bbc,2025-08-20T12:49,,,26-058.22
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP069117.2025.1-2.POOL.CN,B00000198903,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_069.basePlot.bbc,2025-08-20T12:49,,,26-058.23
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP069117.2025.2-10.POOL.CN,B00000198893,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_069.basePlot.bbc,2025-08-20T12:49,,,26-058.24
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP070211.2025.0-1.POOL.CN,B00000198859,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_070.basePlot.bbc,2025-08-26T13:21,,,26-058.25
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP070211.2025.1-2.POOL.CN,B00000198849,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_070.basePlot.bbc,2025-08-26T13:21,,,26-058.26
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP070211.2025.2-10.POOL.CN,B00000198814,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_070.basePlot.bbc,2025-08-26T13:21,,,26-058.27
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP071092.2025.0-1.POOL.CN,B00000198891,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_071.basePlot.bbc,2025-08-20T14:36,,,26-058.28
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP071092.2025.1-2.POOL.CN,B00000198832,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_071.basePlot.bbc,2025-08-20T14:36,,,26-058.29
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP071092.2025.2-10.POOL.CN,B00000198881,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_071.basePlot.bbc,2025-08-20T14:36,,,26-058.30
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP072018.2025.0-1.POOL.CN,B00000149030,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_072.basePlot.bbc,2025-08-20T13:41,,,26-058.31
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP072018.2025.1-2.POOL.CN,B00000198905,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_072.basePlot.bbc,2025-08-20T13:41,,,26-058.32
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP072018.2025.2-10.POOL.CN,B00000198824,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_072.basePlot.bbc,2025-08-20T13:41,,,26-058.33
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP073160.2025.0-1.POOL.CN,B00000198818,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_073.basePlot.bbc,2025-08-20T13:25,,,26-058.34
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP073160.2025.1-2.POOL.CN,B00000198828,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_073.basePlot.bbc,2025-08-20T13:25,,,26-058.35
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP073160.2025.2-10.POOL.CN,B00000198838,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_073.basePlot.bbc,2025-08-20T13:25,,,26-058.36
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP074041.2025.0-1.POOL.CN,B00000198892,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_074.basePlot.bbc,2025-08-20T11:05,,,26-058.37
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP074041.2025.1-2.POOL.CN,B00000198882,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_074.basePlot.bbc,2025-08-20T11:05,,,26-058.38
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP075205.2025.0-1.POOL.CN,B00000198871,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_075.basePlot.bbc,2025-08-20T10:39,,,26-058.39
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP075205.2025.1-2.POOL.CN,B00000198812,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_075.basePlot.bbc,2025-08-20T10:39,,,26-058.40
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP075205.2025.2-10.POOL.CN,B00000198861,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_075.basePlot.bbc,2025-08-20T10:39,,,26-058.41
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP076059.2025.0-1.POOL.CN,B00000198856,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_076.basePlot.bbc,2025-08-26T11:11,,,26-058.42
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP076059.2025.1-2.POOL.CN,B00000198846,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_076.basePlot.bbc,2025-08-26T11:11,,,26-058.43
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP077177.2025.0-1.POOL.CN,B00000198863,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_077.basePlot.bbc,2025-08-26T13:46,,,26-058.44
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP077177.2025.1-2.POOL.CN,B00000198883,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_077.basePlot.bbc,2025-08-26T13:46,,,26-058.45
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP077177.2025.2-10.POOL.CN,B00000198810,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_077.basePlot.bbc,2025-08-26T13:46,,,26-058.46
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP078098.2025.0-1.POOL.CN,B00000198879,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_078.basePlot.bbc,2025-08-26T15:13,,,26-058.47
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP078098.2025.1-2.POOL.CN,B00000198889,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_078.basePlot.bbc,2025-08-26T15:13,,,26-058.48
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP078098.2025.2-10.POOL.CN,B00000198869,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_078.basePlot.bbc,2025-08-26T15:13,,,26-058.49
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP079168.2025.0-1.POOL.CN,B00000198872,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_079.basePlot.bbc,2025-08-27T08:41,,,26-058.50
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP079168.2025.1-2.POOL.CN,B00000198811,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_079.basePlot.bbc,2025-08-27T08:41,,,26-058.51
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP080100.2025.0-1.POOL.CN,B00000198884,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_080.basePlot.bbc,2025-08-26T09:01,,,26-058.52
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP080100.2025.1-2.POOL.CN,B00000198894,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_080.basePlot.bbc,2025-08-26T09:01,,,26-058.53
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP080100.2025.2-10.POOL.CN,B00000198904,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_080.basePlot.bbc,2025-08-26T09:01,,,26-058.54
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP081150.2025.0-1.POOL.CN,B00000198874,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_081.basePlot.bbc,2025-08-26T10:45,,,26-058.55
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP081150.2025.1-2.POOL.CN,B00000198864,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_081.basePlot.bbc,2025-08-26T10:45,,,26-058.56
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP081150.2025.2-10.POOL.CN,B00000198809,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_081.basePlot.bbc,2025-08-26T10:45,,,26-058.57
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP082122.2025.0-1.POOL.CN,B00000198834,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_082.basePlot.bbc,2025-08-26T12:58,,,26-058.58
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP082122.2025.1-2.POOL.CN,B00000198854,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_082.basePlot.bbc,2025-08-26T12:58,,,26-058.59
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP082122.2025.2-10.POOL.CN,B00000198844,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_082.basePlot.bbc,2025-08-26T12:58,,,26-058.60
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP083179.2025.0-1.POOL.CN,B00000198875,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_083.basePlot.bbc,2025-08-26T08:47,,,26-058.61
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP083179.2025.1-2.POOL.CN,B00000198885,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_083.basePlot.bbc,2025-08-26T08:47,,,26-058.62
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP083179.2025.2-10.POOL.CN,B00000198895,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_083.basePlot.bbc,2025-08-26T08:47,,,26-058.63
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP084211.2025.0-1.POOL.CN,B00000198853,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_084.basePlot.bbc,2025-08-26T10:13,,,26-058.64
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP084211.2025.1-2.POOL.CN,B00000198833,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_084.basePlot.bbc,2025-08-26T10:13,,,26-058.65
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP084211.2025.2-10.POOL.CN,B00000198843,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_084.basePlot.bbc,2025-08-26T10:13,,,26-058.66
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP085186.2025.0-1.POOL.CN,B00000198858,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_085.basePlot.bbc,2025-08-26T13:34,,,26-058.67
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP085186.2025.1-2.POOL.CN,B00000198813,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_085.basePlot.bbc,2025-08-26T13:34,,,26-058.68
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP085186.2025.2-10.POOL.CN,B00000198848,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_085.basePlot.bbc,2025-08-26T13:34,,,26-058.69
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP086151.2025.0-1.POOL.CN,B00000198821,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_086.basePlot.bbc,2025-08-26T10:28,,,26-058.70
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP086151.2025.1-2.POOL.CN,B00000198900,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_086.basePlot.bbc,2025-08-26T10:28,,,26-058.71
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP086151.2025.2-10.POOL.CN,B00000198820,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_086.basePlot.bbc,2025-08-26T10:28,,,26-058.72
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP087097.2025.0-1.POOL.CN,B00000198887,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_087.basePlot.bbc,2025-08-26T11:27,,,26-058.73
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP087097.2025.1-2.POOL.CN,B00000198877,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_087.basePlot.bbc,2025-08-26T11:27,,,26-058.74
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP087097.2025.2-10.POOL.CN,B00000198897,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_087.basePlot.bbc,2025-08-26T11:27,,,26-058.75
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP088138.2025.0-1.POOL.CN,B00000198817,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_088.basePlot.bbc,2025-08-27T07:59,,,26-058.76
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP088138.2025.1-2.POOL.CN,B00000198827,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_088.basePlot.bbc,2025-08-27T07:59,,,26-058.77
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP088138.2025.2-10.POOL.CN,B00000198837,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_088.basePlot.bbc,2025-08-27T07:59,,,26-058.78
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP089028.2025.0-1.POOL.CN,B00000198896,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_089.basePlot.bbc,2025-08-26T08:30,,,26-058.79
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP089028.2025.1-2.POOL.CN,B00000198886,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_089.basePlot.bbc,2025-08-26T08:30,,,26-058.80
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP089028.2025.2-10.POOL.CN,B00000198825,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_089.basePlot.bbc,2025-08-26T08:30,,,26-058.81
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP090026.2025.0-1.POOL.CN,B00000198868,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_090.basePlot.bbc,2025-08-27T08:29,,,26-058.82
D09,2/10/26,D0920260210162633150,wahl@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180391261037,N,A00000464609,BBC.NOGP090026.2025.1-2.POOL.CN,B00000198878,bbc_chemistryPooling_in.cnSampleID,standardSample,NOGP_090.basePlot.bbc,2025-08-27T08:29,,,26-058.83
