domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA041166.2024.2-10.POOL.CN,A00000461038,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_041.basePlot.bbc,2024-07-18T10:05,,,25-096.27
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA041610.2024.0-1.POOL.CN,A00000461039,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_041.basePlot.bbc,2024-07-18T09:44,,,25-096.28
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA041610.2024.1-2.POOL.CN,A00000461040,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_041.basePlot.bbc,2024-07-18T09:44,,,25-096.29
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA041610.2024.2-10.POOL.CN,A00000461041,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_041.basePlot.bbc,2024-07-18T09:44,,,25-096.30
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042369.2024.0-1.POOL.CN,A00000461042,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_042.basePlot.bbc,2024-07-17T11:10,,,25-096.31
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042369.2024.1-2.POOL.CN,A00000461043,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_042.basePlot.bbc,2024-07-17T11:10,,,25-096.32
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042369.2024.2-10.POOL.CN,A00000461044,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_042.basePlot.bbc,2024-07-17T11:10,,,25-096.33
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042588.2024.0-1.POOL.CN,A00000461045,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_042.basePlot.bbc,2024-07-17T11:00,,,25-096.34
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042588.2024.1-2.POOL.CN,A00000461046,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_042.basePlot.bbc,2024-07-17T11:00,,,25-096.35
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA042588.2024.2-10.POOL.CN,A00000461047,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_042.basePlot.bbc,2024-07-17T11:00,,,25-096.36
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043331.2024.0-1.POOL.CN,A00000461048,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:22,,,25-096.37
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043331.2024.1-2.POOL.CN,A00000461049,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:22,,,25-096.38
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043331.2024.2-10.POOL.CN,A00000461050,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:22,,,25-096.39
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043655.2024.0-1.POOL.CN,A00000461051,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:03,,,25-096.40
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043655.2024.1-2.POOL.CN,A00000461052,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:03,,,25-096.41
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA043655.2024.2-10.POOL.CN,A00000460801,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_043.basePlot.bbc,2024-07-18T11:03,,,25-096.42
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044390.2024.0-1.POOL.CN,A00000461054,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_044.basePlot.bbc,2024-07-23T13:29,,,25-096.43
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044390.2024.1-2.POOL.CN,A00000461055,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_044.basePlot.bbc,2024-07-23T13:29,,,25-096.44
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044390.2024.2-10.POOL.CN,A00000460847,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_044.basePlot.bbc,2024-07-23T13:29,,,25-096.45
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044823.2024.0-1.POOL.CN,A00000460831,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_044.basePlot.bbc,2024-07-23T13:16,,,25-096.46
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044823.2024.1-2.POOL.CN,A00000460815,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_044.basePlot.bbc,2024-07-23T13:16,,,25-096.47
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA044823.2024.2-10.POOL.CN,A00000460799,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_044.basePlot.bbc,2024-07-23T13:16,,,25-096.48
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045258.2024.0-1.POOL.CN,A00000460864,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_045.basePlot.bbc,2024-07-22T08:38,,,25-096.49
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045258.2024.1-2.POOL.CN,A00000460848,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_045.basePlot.bbc,2024-07-22T08:38,,,25-096.50
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045258.2024.2-10.POOL.CN,A00000460832,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_045.basePlot.bbc,2024-07-22T08:38,,,25-096.51
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045931.2024.0-1.POOL.CN,A00000460816,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_045.basePlot.bbc,2024-07-22T09:04,,,25-096.52
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045931.2024.1-2.POOL.CN,A00000460800,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_045.basePlot.bbc,2024-07-22T09:04,,,25-096.53
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA045931.2024.2-10.POOL.CN,A00000461056,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_045.basePlot.bbc,2024-07-22T09:04,,,25-096.54
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046080.2024.0-1.POOL.CN,A00000460829,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:55,,,25-096.55
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046080.2024.1-2.POOL.CN,A00000460813,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:55,,,25-096.56
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046080.2024.2-10.POOL.CN,A00000460797,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:55,,,25-096.57
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046567.2024.0-1.POOL.CN,A00000460862,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:35,,,25-096.58
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046567.2024.1-2.POOL.CN,A00000460798,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:35,,,25-096.59
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA046567.2024.2-10.POOL.CN,A00000460814,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_046.basePlot.bbc,2024-07-23T08:35,,,25-096.60
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047173.2024.0-1.POOL.CN,A00000460846,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_047.basePlot.bbc,2024-07-22T12:06,,,25-096.61
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047173.2024.1-2.POOL.CN,A00000460830,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_047.basePlot.bbc,2024-07-22T12:06,,,25-096.62
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047173.2024.2-10.POOL.CN,A00000460863,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_047.basePlot.bbc,2024-07-22T12:06,,,25-096.63
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047672.2024.0-1.POOL.CN,A00000460843,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_047.basePlot.bbc,2024-07-22T11:49,,,25-096.64
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047672.2024.1-2.POOL.CN,A00000460827,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_047.basePlot.bbc,2024-07-22T11:49,,,25-096.65
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA047672.2024.2-10.POOL.CN,A00000460811,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_047.basePlot.bbc,2024-07-22T11:49,,,25-096.66
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048561.2024.0-1.POOL.CN,A00000460795,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T11:09,,,25-096.67
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048561.2024.1-2.POOL.CN,A00000460860,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T11:09,,,25-096.68
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048561.2024.2-10.POOL.CN,A00000460844,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T11:09,,,25-096.69
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048779.2024.0-1.POOL.CN,A00000460828,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T10:55,,,25-096.70
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048779.2024.1-2.POOL.CN,A00000460812,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T10:55,,,25-096.71
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA048779.2024.2-10.POOL.CN,A00000460796,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_048.basePlot.bbc,2024-07-22T10:55,,,25-096.72
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050036.2024.0-1.POOL.CN,A00000460861,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_050.basePlot.bbc,2024-07-23T11:11,,,25-096.73
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050036.2024.1-2.POOL.CN,A00000460841,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_050.basePlot.bbc,2024-07-23T11:11,,,25-096.74
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050036.2024.2-10.POOL.CN,A00000460825,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_050.basePlot.bbc,2024-07-23T11:11,,,25-096.75
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050672.2024.0-1.POOL.CN,A00000460809,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_050.basePlot.bbc,2024-07-23T11:28,,,25-096.76
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050672.2024.1-2.POOL.CN,A00000460793,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_050.basePlot.bbc,2024-07-23T11:28,,,25-096.77
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA050672.2024.2-10.POOL.CN,A00000460858,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_050.basePlot.bbc,2024-07-23T11:28,,,25-096.78
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051610.2024.0-1.POOL.CN,A00000460794,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_051.basePlot.bbc,2024-07-18T12:25,,,25-096.79
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051610.2024.1-2.POOL.CN,A00000460842,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_051.basePlot.bbc,2024-07-18T12:25,,,25-096.80
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051610.2024.2-10.POOL.CN,A00000460810,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_051.basePlot.bbc,2024-07-18T12:25,,,25-096.81
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051779.2024.0-1.POOL.CN,A00000460826,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_051.basePlot.bbc,2024-07-18T12:01,,,25-096.82
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051779.2024.1-2.POOL.CN,A00000460859,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_051.basePlot.bbc,2024-07-18T12:01,,,25-096.83
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA051779.2024.2-10.POOL.CN,A00000460839,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_051.basePlot.bbc,2024-07-18T12:01,,,25-096.84
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052267.2024.0-1.POOL.CN,A00000461000,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T08:39,,,25-096.85
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052267.2024.1-2.POOL.CN,A00000461010,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T08:39,,,25-096.86
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052267.2024.2-10.POOL.CN,A00000461020,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T08:39,,,25-096.87
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052555.2024.0-1.POOL.CN,A00000461030,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T09:02,,,25-096.88
