domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE044205.2024.2-10.POOL.CN,A00000398782,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_044.basePlot.bbc,2024-08-21T09:45,,,25-099.21
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE044580.2024.0-1.POOL.CN,A00000398766,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_044.basePlot.bbc,2024-08-21T10:05,,,25-099.22
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE044580.2024.1-2.POOL.CN,A00000398750,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_044.basePlot.bbc,2024-08-21T10:05,,,25-099.23
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE044580.2024.2-10.POOL.CN,A00000398781,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_044.basePlot.bbc,2024-08-21T10:05,,,25-099.24
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045695.2024.0-1.POOL.CN,A00000398765,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T14:58,,,25-099.25
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045695.2024.1-2.POOL.CN,A00000398749,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T14:58,,,25-099.26
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045695.2024.2-10.POOL.CN,A00000398836,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T14:58,,,25-099.27
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045948.2024.0-1.POOL.CN,A00000398820,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T15:31,,,25-099.28
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045948.2024.1-2.POOL.CN,A00000398804,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T15:31,,,25-099.29
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE045948.2024.2-10.POOL.CN,A00000398835,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_045.basePlot.bbc,2024-08-12T15:31,,,25-099.30
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047193.2024.0-1.POOL.CN,A00000398748,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T13:34,,,25-099.31
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047193.2024.1-2.POOL.CN,A00000398751,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T13:34,,,25-099.32
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047193.2024.2-10.POOL.CN,A00000398767,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T13:34,,,25-099.33
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047567.2024.0-1.POOL.CN,A00000398783,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T14:08,,,25-099.34
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047567.2024.1-2.POOL.CN,A00000398752,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T14:08,,,25-099.35
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE047567.2024.2-10.POOL.CN,A00000398768,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_047.basePlot.bbc,2024-08-21T14:08,,,25-099.36
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048707.2024.0-1.POOL.CN,A00000398784,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T09:07,,,25-099.37
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048707.2024.1-2.POOL.CN,A00000398753,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T09:07,,,25-099.38
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048707.2024.2-10.POOL.CN,A00000398769,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T09:07,,,25-099.39
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048809.2024.0-1.POOL.CN,A00000398709,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T08:28,,,25-099.40
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048809.2024.1-2.POOL.CN,A00000398788,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T08:28,,,25-099.41
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE048809.2024.2-10.POOL.CN,A00000398772,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_048.basePlot.bbc,2024-08-13T08:28,,,25-099.42
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049159.2024.0-1.POOL.CN,A00000398756,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T14:45,,,25-099.43
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049159.2024.1-2.POOL.CN,A00000398787,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T14:45,,,25-099.44
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049159.2024.2-10.POOL.CN,A00000398771,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T14:45,,,25-099.45
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049709.2024.0-1.POOL.CN,A00000398755,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T15:15,,,25-099.46
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049709.2024.1-2.POOL.CN,A00000398786,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T15:15,,,25-099.47
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE049709.2024.2-10.POOL.CN,A00000398770,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_049.basePlot.bbc,2024-08-14T15:15,,,25-099.48
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050157.2024.0-1.POOL.CN,A00000398741,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:24,,,25-099.49
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050157.2024.1-2.POOL.CN,A00000398710,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:24,,,25-099.50
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050157.2024.2-10.POOL.CN,A00000398726,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:24,,,25-099.51
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050567.2024.0-1.POOL.CN,A00000398742,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:36,,,25-099.52
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050567.2024.1-2.POOL.CN,A00000398711,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:36,,,25-099.53
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE050567.2024.2-10.POOL.CN,A00000398727,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_050.basePlot.bbc,2024-08-21T11:36,,,25-099.54
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052020.2024.0-1.POOL.CN,A00000398743,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T13:24,,,25-099.55
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052020.2024.1-2.POOL.CN,A00000398712,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T13:24,,,25-099.56
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052020.2024.2-10.POOL.CN,A00000398728,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T13:24,,,25-099.57
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052688.2024.0-1.POOL.CN,A00000398744,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T12:58,,,25-099.58
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052688.2024.1-2.POOL.CN,A00000398713,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T12:58,,,25-099.59
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE052688.2024.2-10.POOL.CN,A00000398729,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_052.basePlot.bbc,2024-08-13T12:58,,,25-099.60
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054150.2024.0-1.POOL.CN,A00000398745,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:43,,,25-099.61
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054150.2024.1-2.POOL.CN,A00000398714,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:43,,,25-099.62
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054150.2024.2-10.POOL.CN,A00000398730,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:43,,,25-099.63
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054383.2024.0-1.POOL.CN,A00000398746,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:15,,,25-099.64
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054383.2024.1-2.POOL.CN,A00000398715,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:15,,,25-099.65
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE054383.2024.2-10.POOL.CN,A00000398731,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_054.basePlot.bbc,2024-08-14T12:15,,,25-099.66
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055365.2024.0-1.POOL.CN,A00000398716,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T12:53,,,25-099.67
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055365.2024.1-2.POOL.CN,A00000398725,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T12:53,,,25-099.68
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055365.2024.2-10.POOL.CN,A00000398732,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T12:53,,,25-099.69
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055557.2024.0-1.POOL.CN,A00000398747,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T13:28,,,25-099.70
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055557.2024.1-2.POOL.CN,A00000398754,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T13:28,,,25-099.71
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE055557.2024.2-10.POOL.CN,A00000398785,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_055.basePlot.bbc,2024-08-26T13:28,,,25-099.72
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056362.2024.0-1.POOL.CN,A00000441140,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:19,,,25-099.73
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056362.2024.1-2.POOL.CN,A00000441141,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:19,,,25-099.74
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056362.2024.2-10.POOL.CN,A00000441142,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:19,,,25-099.75
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056961.2024.0-1.POOL.CN,A00000441143,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:31,,,25-099.76
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056961.2024.1-2.POOL.CN,A00000441144,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:31,,,25-099.77
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE056961.2024.2-10.POOL.CN,A00000441145,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_056.basePlot.bbc,2024-08-13T12:31,,,25-099.78
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057172.2024.0-1.POOL.CN,A00000441146,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:13,,,25-099.79
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057172.2024.1-2.POOL.CN,A00000441147,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:13,,,25-099.80
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057172.2024.2-10.POOL.CN,A00000441148,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:13,,,25-099.81
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057398.2024.0-1.POOL.CN,A00000441149,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:29,,,25-099.82
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057398.2024.1-2.POOL.CN,A00000441119,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:29,,,25-099.83
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE057398.2024.2-10.POOL.CN,A00000441150,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_057.basePlot.bbc,2024-08-21T08:29,,,25-099.84
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058316.2024.0-1.POOL.CN,A00000441151,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:45,,,25-099.85
