domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE040.LALA-1.20250627.cn,A00000476508,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_040,2025-06-27T08:47,,,25-237.17
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE020.PIST-1.20250627.cn,A00000476509,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_020,2025-06-27T10:42,,,25-237.18
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE040.TSCA-2.20250627.cn,A00000476511,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_040,2025-06-27T08:47,,,25-237.19
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE013.POTR5-3.20250624.cn,A00000476514,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_013,2025-06-24T11:26,,,25-237.20
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE003.ACRU-2.20250624.cn,A00000476515,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_003,2025-06-24T17:37,,,25-237.21
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE024.POTR5-2.20250625.cn,A00000476518,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_024,2025-06-25T08:36,,,25-237.22
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE015.ACRU-1.20250625.cn,A00000476519,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_015,2025-06-25T11:40,,,25-237.23
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE053.ACRU-1.20250623.cn,A00000476521,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_053,2025-06-23T10:29,,,25-237.24
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE055.ACRU-1.20250623.cn,A00000476523,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_055,2025-06-23T10:47,,,25-237.25
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE046.ACSA3-1.20250623.cn,A00000476526,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_046,2025-06-23T13:54,,,25-237.26
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE006.PIST-3.20250625.cn,A00000476528,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_006,2025-06-25T09:56,,,25-237.27
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE015.POTR5-2.20250625.cn,A00000476530,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_015,2025-06-25T11:40,,,25-237.28
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE055.FRPE-2.20250623.cn,A00000476532,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_055,2025-06-23T10:47,,,25-237.29
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE006.ACRU-1.20250625.cn,A00000476534,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_006,2025-06-25T09:56,,,25-237.30
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE003.BEPA-1.20250624.cn,A00000476535,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_003,2025-06-24T17:37,,,25-237.31
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE051.FRAM2-3.20250623.cn,A00000476538,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_051,2025-06-23T14:19,,,25-237.32
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE049.ACSA3-1.20250623.cn,A00000476540,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_049,2025-06-23T13:20,,,25-237.33
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE055.CACA18-3.20250623.cn,A00000476542,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_055,2025-06-23T10:47,,,25-237.34
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE051.ABBA-2.20250623.cn,A00000476544,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_051,2025-06-23T14:19,,,25-237.35
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE024.PIMA-1.20250625.cn,A00000476545,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_024,2025-06-25T08:36,,,25-237.36
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE052.TSCA-1.20250623.cn,A00000476548,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_052,2025-06-23T11:30,,,25-237.37
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE052.PIGL-2.20250623.cn,A00000476550,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_052,2025-06-23T11:30,,,25-237.38
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE013.PIMA-2.20250624.cn,A00000476552,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_013,2025-06-24T11:26,,,25-237.39
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE015.BEPA-3.20250625.cn,A00000476553,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_015,2025-06-25T11:40,,,25-237.40
D05,9/2/25,D0520250902122806278,sattler@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884046776950,N,cfc.TREE062.PIMA-2.20250624.cn,A00000476556,cfc_chemistrySubsampling_in.cnSampleID,standardSample,TREE_062,2025-06-24T09:42,,,25-237.41
