domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA055039.2024.0-1.POOL.CN,A00000440744,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_055.basePlot.bbc,2024-08-15T08:26,,,24-442.11
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA056011.2024.0-1.POOL.CN,A00000440743,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_056.basePlot.bbc,2024-08-19T10:23,,,24-442.12
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA056011.2024.1-2.POOL.CN,A00000440745,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_056.basePlot.bbc,2024-08-19T10:23,,,24-442.13
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA056011.2024.2-10.POOL.CN,A00000440732,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_056.basePlot.bbc,2024-08-19T10:23,,,24-442.14
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA057023.2024.0-1.POOL.CN,A00000440747,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_057.basePlot.bbc,2024-08-12T11:03,,,24-442.15
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA057023.2024.1-2.POOL.CN,A00000440748,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_057.basePlot.bbc,2024-08-12T11:03,,,24-442.16
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA058007.2024.0-1.POOL.CN,A00000440742,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_058.basePlot.bbc,2024-08-15T09:04,,,24-442.17
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA059172.2024.0-1.POOL.CN,A00000440725,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_059.basePlot.bbc,2024-08-20T09:11,,,24-442.18
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA060062.2024.0-1.POOL.CN,A00000348500,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_060.basePlot.bbc,2024-08-12T09:37,,,24-442.19
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA061007.2024.0-1.POOL.CN,A00000440726,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_061.basePlot.bbc,2024-08-21T11:23,,,24-442.20
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA062120.2024.0-1.POOL.CN,A00000348499,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_062.basePlot.bbc,2024-08-12T08:52,,,24-442.21
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA063081.2024.0-1.POOL.CN,A00000440746,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_063.basePlot.bbc,2024-08-19T11:03,,,24-442.22
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA064027.2024.0-1.POOL.CN,A00000440729,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_064.basePlot.bbc,2024-08-20T10:18,,,24-442.23
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA065126.2024.0-1.POOL.CN,A00000440736,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_065.basePlot.bbc,2024-08-12T10:15,,,24-442.24
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA066021.2024.0-1.POOL.CN,A00000440730,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_066.basePlot.bbc,2024-08-21T08:17,,,24-442.25
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA067167.2024.0-1.POOL.CN,A00000348501,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_067.basePlot.bbc,2024-08-14T08:57,,,24-442.26
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA068077.2024.0-1.POOL.CN,A00000440753,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_068.basePlot.bbc,2024-08-19T09:45,,,24-442.27
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA068077.2024.1-2.POOL.CN,A00000440739,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_068.basePlot.bbc,2024-08-19T09:45,,,24-442.28
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA069060.2024.0-1.POOL.CN,A00000440737,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_069.basePlot.bbc,2024-08-21T10:42,,,24-442.29
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA069060.2024.1-2.POOL.CN,A00000440738,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_069.basePlot.bbc,2024-08-21T10:42,,,24-442.30
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA069060.2024.2-10.POOL.CN,A00000440740,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_069.basePlot.bbc,2024-08-21T10:42,,,24-442.31
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA070082.2024.0-1.POOL.CN,A00000440735,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_070.basePlot.bbc,2024-08-20T08:12,,,24-442.32
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA071077.2024.0-1.POOL.CN,A00000440734,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_071.basePlot.bbc,2024-08-19T08:41,,,24-442.33
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA072145.2024.0-1.POOL.CN,A00000440751,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_072.basePlot.bbc,2024-08-21T09:16,,,24-442.34
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA073179.2024.0-1.POOL.CN,A00000440750,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_073.basePlot.bbc,2024-08-21T08:46,,,24-442.35
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA073179.2024.1-2.POOL.CN,A00000440749,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_073.basePlot.bbc,2024-08-21T08:46,,,24-442.36
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA074057.2024.0-1.POOL.CN,A00000440733,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_074.basePlot.bbc,2024-08-20T08:39,,,24-442.37
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA075202.2024.0-1.POOL.CN,A00000348502,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_075.basePlot.bbc,2024-08-14T08:13,,,24-442.38
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA076164.2024.0-1.POOL.CN,A00000440873,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_076.basePlot.bbc,2024-08-14T10:26,,,24-442.39
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA076164.2024.1-2.POOL.CN,A00000440874,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_076.basePlot.bbc,2024-08-14T10:26,,,24-442.40
D06,12/9/24,D06202412994102391,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,#  770608030245,N,BBC.KONA077056.2024.0-1.POOL.CN,A00000440728,bbc_chemistryPooling_in.cnSampleID,standardSample,KONA_077.basePlot.bbc,2024-08-21T10:17,,,24-442.41
