domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,containerLocation,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,C7,BBC.SRER046898.2025.1-2.POOL.CN,A00000496320,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_046.basePlot.bbc,2025-09-04T09:43,,,26-204.28
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,C8,BBC.SRER046898.2025.2-10.POOL.CN,A00000496319,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_046.basePlot.bbc,2025-09-04T09:43,,,26-204.29
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,C9,BBC.SRER047642.2025.0-1.POOL.CN,A00000496318,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_047.basePlot.bbc,2025-09-08T08:55,,,26-204.30
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D1,BBC.SRER047642.2025.2-10.POOL.CN,A00000496322,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_047.basePlot.bbc,2025-09-08T08:55,,,26-204.31
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D10,BBC.SRER049199.2025.0-1.POOL.CN,A00000496393,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:31,,,26-204.32
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D2,BBC.SRER047859.2025.0-1.POOL.CN,A00000509744,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_047.basePlot.bbc,2025-09-08T09:22,,,26-204.33
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D3,BBC.SRER047859.2025.1-2.POOL.CN,A00000496321,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_047.basePlot.bbc,2025-09-08T09:22,,,26-204.34
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D4,BBC.SRER048257.2025.0-1.POOL.CN,A00000496345,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:25,,,26-204.35
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D5,BBC.SRER048257.2025.1-2.POOL.CN,A00000496317,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:25,,,26-204.36
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D6,BBC.SRER048257.2025.2-10.POOL.CN,A00000496361,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:25,,,26-204.37
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D7,BBC.SRER048768.2025.0-1.POOL.CN,A00000496323,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:50,,,26-204.38
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D8,BBC.SRER048768.2025.1-2.POOL.CN,A00000496377,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:50,,,26-204.39
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,D9,BBC.SRER048768.2025.2-10.POOL.CN,A00000496324,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_048.basePlot.bbc,2025-09-01T09:50,,,26-204.40
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E1,BBC.SRER049199.2025.1-2.POOL.CN,A00000496297,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:31,,,26-204.41
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E10,BBC.SRER050859.2025.1-2.POOL.CN,A00000496394,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T08:03,,,26-204.42
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E2,BBC.SRER049199.2025.2-10.POOL.CN,A00000496409,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:31,,,26-204.43
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E3,BBC.SRER049528.2025.0-1.POOL.CN,A00000496281,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:49,,,26-204.44
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E4,BBC.SRER049528.2025.1-2.POOL.CN,A00000496410,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:49,,,26-204.45
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E5,BBC.SRER049528.2025.2-10.POOL.CN,A00000496298,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_049.basePlot.bbc,2025-09-10T08:49,,,26-204.46
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E6,BBC.SRER050548.2025.0-1.POOL.CN,A00000496283,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T07:35,,,26-204.47
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E7,BBC.SRER050548.2025.1-2.POOL.CN,A00000496299,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T07:35,,,26-204.48
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E8,BBC.SRER050548.2025.2-10.POOL.CN,A00000496378,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T07:35,,,26-204.49
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,E9,BBC.SRER050859.2025.0-1.POOL.CN,A00000496282,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T08:03,,,26-204.50
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F1,BBC.SRER050859.2025.2-10.POOL.CN,A00000496362,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_050.basePlot.bbc,2025-09-10T08:03,,,26-204.51
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F10,BBC.SRER052062.2025.2-10.POOL.CN,A00000496302,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_052.basePlot.bbc,2025-09-04T08:20,,,26-204.52
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F2,BBC.SRER051257.2025.0-1.POOL.CN,A00000496284,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:32,,,26-204.53
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F3,BBC.SRER051257.2025.1-2.POOL.CN,A00000496346,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:32,,,26-204.54
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F5,BBC.SRER051914.2025.0-1.POOL.CN,A00000496330,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:05,,,26-204.55
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F6,BBC.SRER051914.2025.1-2.POOL.CN,A00000496300,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:05,,,26-204.56
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F7,BBC.SRER051914.2025.2-10.POOL.CN,A00000496331,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:05,,,26-204.57
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F8,BBC.SRER052062.2025.0-1.POOL.CN,A00000496301,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_052.basePlot.bbc,2025-09-04T08:20,,,26-204.58
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,F9,BBC.SRER052062.2025.1-2.POOL.CN,A00000496347,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_052.basePlot.bbc,2025-09-04T08:20,,,26-204.59
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G1,BBC.SRER052691.2025.0-1.POOL.CN,A00000496363,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_052.basePlot.bbc,2025-09-04T07:47,,,26-204.60
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G10,BBC.SRER054938.2025.0-1.POOL.CN,A00000496332,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_054.basePlot.bbc,2025-09-02T08:37,,,26-204.61
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G2,BBC.SRER052691.2025.1-2.POOL.CN,A00000496303,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_052.basePlot.bbc,2025-09-04T07:47,,,26-204.62
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G3,BBC.SRER051257.2025.2-10.POOL.CN,A00000496286,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_051.basePlot.bbc,2025-09-08T10:32,,,26-204.63
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G4,BBC.SRER053524.2025.0-1.POOL.CN,A00000496379,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_053.basePlot.bbc,2025-09-09T09:25,,,26-204.64
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G5,BBC.SRER053524.2025.1-2.POOL.CN,A00000496287,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_053.basePlot.bbc,2025-09-09T09:25,,,26-204.65
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G6,BBC.SRER053787.2025.0-1.POOL.CN,A00000496304,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_053.basePlot.bbc,2025-09-09T09:53,,,26-204.66
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G7,BBC.SRER053787.2025.1-2.POOL.CN,A00000496395,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_053.basePlot.bbc,2025-09-09T09:53,,,26-204.67
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G8,BBC.SRER054578.2025.0-1.POOL.CN,A00000496411,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_054.basePlot.bbc,2025-09-02T08:55,,,26-204.68
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,G9,BBC.SRER054578.2025.1-2.POOL.CN,A00000496288,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_054.basePlot.bbc,2025-09-02T08:55,,,26-204.69
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H1,BBC.SRER054938.2025.1-2.POOL.CN,A00000496289,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_054.basePlot.bbc,2025-09-02T08:37,,,26-204.70
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H10,BBC.SRER056832.2025.0-1.POOL.CN,A00000496380,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T08:46,,,26-204.71
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H2,BBC.SRER055652.2025.1-2.POOL.CN,A00000496267,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_055.basePlot.bbc,2025-09-09T11:18,,,26-204.72
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H3,BBC.SRER055652.2025.0-1.POOL.CN,A00000496266,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_055.basePlot.bbc,2025-09-09T11:18,,,26-204.73
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H4,BBC.SRER055952.2025.0-1.POOL.CN,A00000496268,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_055.basePlot.bbc,2025-09-09T10:28,,,26-204.74
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H5,BBC.SRER055952.2025.1-2.POOL.CN,A00000496269,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_055.basePlot.bbc,2025-09-09T10:28,,,26-204.75
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H6,BBC.SRER055952.2025.2-10.POOL.CN,A00000496270,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_055.basePlot.bbc,2025-09-09T10:28,,,26-204.76
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H7,BBC.SRER056595.2025.0-1.POOL.CN,A00000496348,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T09:08,,,26-204.77
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H8,BBC.SRER056595.2025.1-2.POOL.CN,A00000496364,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T09:08,,,26-204.78
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,H9,BBC.SRER056595.2025.2-10.POOL.CN,A00000496305,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T09:08,,,26-204.79
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I1,BBC.SRER056832.2025.1-2.POOL.CN,A00000496306,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T08:46,,,26-204.80
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I10,BBC.SRER058416.2025.1-2.POOL.CN,A00000496325,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:45,,,26-204.81
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I2,BBC.SRER056832.2025.2-10.POOL.CN,A00000496396,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_056.basePlot.bbc,2025-09-04T08:46,,,26-204.82
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I3,BBC.SRER057350.2025.0-1.POOL.CN,B00000183984,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T07:40,,,26-204.83
