domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP012.CLIP-1.20250618.cn,A00000462494,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_012,2025-06-18T09:06,,,25-240.11
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP013.CLIP-1.20250624.cn,A00000463564,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_013,2025-06-24T10:24,,,25-240.12
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP014.CLIP-1.20250619.cn,A00000463570,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_014,2025-06-19T15:20,,,25-240.13
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP015.CLIP-1.20250618.cn,A00000463587,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_015,2025-06-18T10:34,,,25-240.14
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP016.CLIP-1.20250612.cn,A00000462445,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_016,2025-06-12T12:41,,,25-240.15
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP041.CLIP-1.20250612.cn,A00000462444,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_041,2025-06-12T11:23,,,25-240.16
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP061.CLIP-1.20250619.cn,A00000463589,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_061,2025-06-19T08:16,,,25-240.17
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP062.CLIP-1.20250619.cn,A00000462440,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_062,2025-06-19T09:56,,,25-240.18
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP064.CLIP-1.20250610.cn,A00000462442,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_064,2025-06-10T11:25,,,25-240.19
D09,9/9/25,D092025099100036134,halljr@battelleecology.org,SIRFER Lab at University of Utah,UPS,Ground,# 1ZWX13180390775627,N,B00000199234,cfc.NOGP065.CLIP-1.20250611.cn,A00000462489,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NOGP_065,2025-06-11T12:05,,,25-240.20
