domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ024.SILA20-1.20240529.cn,A00000420561,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_024,2024-05-29T13:20,,,24-315.12
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ025.SILA20-1.20240515.cn,A00000420570,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_025,2024-05-15T09:55,,,24-315.13
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ032.CLIP-1.20240514.cn,A00000420564,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_032,2024-05-14T10:03,,,24-315.14
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ034.CLIP-1.20240521.cn,A00000420572,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_034,2024-05-21T09:08,,,24-315.15
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ040.JUVI-1.20240523.cn,A00000420577,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_040,2024-05-23T13:59,,,24-315.16
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ040.JUVI-2.20240523.cn,A00000420575,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_040,2024-05-23T13:59,,,24-315.17
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ040.QUST-3.20240523.cn,A00000420552,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_040,2024-05-23T13:59,,,24-315.18
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ040.QUST-4.20240523.cn,A00000420553,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_040,2024-05-23T13:59,,,24-315.19
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ041.CLIP-1.20240514.cn,A00000420628,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_041,2024-05-14T11:43,,,24-315.20
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ041.QUST-2.20240604.cn,A00000420549,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_041,2024-06-04T09:35,,,24-315.21
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ041.SILA20-1.20240604.cn,A00000420603,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_041,2024-06-04T09:35,,,24-315.22
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ043.JUVI-1.20240524.cn,A00000420597,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_043,2024-05-24T09:57,,,24-315.23
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ043.QUMA3-3.20240524.cn,A00000420624,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_043,2024-05-24T09:57,,,24-315.24
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ043.QUST-2.20240524.cn,A00000420618,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_043,2024-05-24T09:57,,,24-315.25
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ044.CLIP-1.20240521.cn,A00000420595,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_044,2024-05-21T11:55,,,24-315.26
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ045.ULCR-1.20240524.cn,A00000420580,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_045,2024-05-24T14:16,,,24-315.27
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ045.ULCR-2.20240524.cn,A00000420602,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_045,2024-05-24T14:16,,,24-315.28
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ045.ULCR-3.20240524.cn,A00000420589,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_045,2024-05-24T14:16,,,24-315.29
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ046.MORU2-1.20240523.cn,A00000420617,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_046,2024-05-23T10:11,,,24-315.30
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ046.QUST-3.20240523.cn,A00000420634,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_046,2024-05-23T10:11,,,24-315.31
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ046.ULAL-2.20240523.cn,A00000420631,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_046,2024-05-23T10:11,,,24-315.32
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ046.ULAL-4.20240523.cn,A00000420605,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_046,2024-05-23T10:11,,,24-315.33
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ048.CLIP-1.20240521.cn,A00000420593,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_048,2024-05-21T09:57,,,24-315.34
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ051.QUFU-1.20240604.cn,A00000420606,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_051,2024-06-04T12:27,,,24-315.35
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ051.QUMA3-1.20240523.cn,A00000420630,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_051,2024-05-23T12:25,,,24-315.36
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ051.QUMA3-2.20240523.cn,A00000420591,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_051,2024-05-23T12:25,,,24-315.37
D11,8/12/24,D1120240812104411337,beckere@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777923395541,N,A00000278388,cfc.CLBJ051.QUSH-2.20240604.cn,A00000420635,cfc_chemistrySubsampling_in.cnSampleID,standardSample,CLBJ_051,2024-06-04T12:27,,,24-315.38
