domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN008.CLIP-1.20250610.cn,A00000474800,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_008,2025-06-10T09:25,,,25-238.14
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN009.CACO15-3.20250603.cn,A00000474808,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_009,2025-06-03T10:28,,,25-238.15
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN009.LITU-1.20250603.cn,A00000474782,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_009,2025-06-03T10:28,,,25-238.16
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN009.QUVE-2.20250603.cn,A00000474763,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_009,2025-06-03T10:28,,,25-238.17
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN011.FRAM2-1.20250603.cn,A00000474788,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_011,2025-06-03T15:22,,,25-238.18
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN012.ACNEN-1.20250609.cn,A00000474823,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_012,2025-06-09T11:24,,,25-238.19
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN012.CEOC-2.20250603.cn,A00000474905,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_012,2025-06-03T11:53,,,25-238.20
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN012.QUMU-1.20250603.cn,A00000474888,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_012,2025-06-03T11:53,,,25-238.21
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN013.CACO15-1.20250604.cn,A00000474908,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_013,2025-06-04T12:06,,,25-238.22
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN013.CATO6-2.20250604.cn,A00000474880,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_013,2025-06-04T12:06,,,25-238.23
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN017.ACNEN-1.20250609.cn,A00000474824,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_017,2025-06-09T13:33,,,25-238.24
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN017.SAAL5-1.20250604.cn,A00000474775,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_017,2025-06-04T09:14,,,25-238.25
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN018.CEOC-3.20250603.cn,A00000474734,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_018,2025-06-03T12:09,,,25-238.26
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN018.JUNI-1.20250603.cn,A00000474780,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_018,2025-06-03T12:09,,,25-238.27
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN018.ULMUS-2.20250603.cn,A00000474917,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_018,2025-06-03T12:09,,,25-238.28
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN020.CLIP-1.20250610.cn,A00000474764,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_020,2025-06-10T10:19,,,25-238.29
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN031.CLIP-1.20250529.cn,A00000475100,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_031,2025-05-29T11:18,,,25-238.30
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN032.JUVIV-2.20250602.cn,A00000475098,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_032,2025-06-02T10:36,,,25-238.31
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN032.LOMA6-4.20250602.cn,A00000474791,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_032,2025-06-02T10:36,,,25-238.32
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN032.RHDA-1.20250602.cn,A00000474737,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_032,2025-06-02T10:36,,,25-238.33
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN032.TEDA-3.20250602.cn,A00000474799,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_032,2025-06-02T10:36,,,25-238.34
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN033.CLIP-1.20250529.cn,A00000474732,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_033,2025-05-29T09:28,,,25-238.35
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN036.JUNI-1.20250604.cn,A00000474906,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_036,2025-06-04T15:32,,,25-238.36
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN038.CLIP-1.20250529.cn,A00000474760,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_038,2025-05-29T10:18,,,25-238.37
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN044.AIAL-1.20250605.cn,A00000474887,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_044,2025-06-05T09:54,,,25-238.38
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN044.CEOR7-2.20250602.cn,A00000474758,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_044,2025-06-02T12:47,,,25-238.39
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN044.LOMA6-1.20250602.cn,A00000474903,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_044,2025-06-02T12:47,,,25-238.40
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN047.ROPS-1.20250604.cn,A00000474761,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_047,2025-06-04T15:28,,,25-238.41
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN048.QUAL-1.20250604.cn,A00000474756,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_048,2025-06-04T14:37,,,25-238.42
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN050.TEDA-1.20250605.cn,A00000474900,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_050,2025-06-05T08:47,,,25-238.43
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN052.AIAL-1.20250605.cn,A00000474767,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_052,2025-06-05T09:22,,,25-238.44
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN052.PRSES-2.20250605.cn,A00000474886,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_052,2025-06-05T09:22,,,25-238.45
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN053.LOMA6-1.20250610.cn,A00000474912,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_053,2025-06-10T12:11,,,25-238.46
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN055.ELUM-2.20250602.cn,A00000474822,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_055,2025-06-02T13:33,,,25-238.47
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN055.JUVIV-1.20250602.cn,A00000474768,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_055,2025-06-02T13:33,,,25-238.48
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN055.RHDA-3.20250602.cn,A00000474897,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_055,2025-06-02T13:33,,,25-238.49
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN057.JUVIV-1.20250610.cn,A00000474748,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_057,2025-06-10T11:34,,,25-238.50
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN057.RHDA-2.20250610.cn,A00000474787,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_057,2025-06-10T11:34,,,25-238.51
D02,8/20/25,D0220250820143908126,landes@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Overnight,# 401183551803,N,cfc.BLAN063.PIST-1.20250604.cn,A00000474739,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BLAN_063,2025-06-04T14:59,,,25-238.52
