domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA063160.2025.1-2.POOL.CN,A00000365706,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_063.basePlot.bbc,2025-10-15T11:39,,,26-017.45
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA064081.2025.0-1.POOL.CN,A00000365690,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_064.basePlot.bbc,2025-10-13T08:37,,,26-017.46
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA064081.2025.1-2.POOL.CN,A00000365689,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_064.basePlot.bbc,2025-10-13T08:37,,,26-017.47
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA064081.2025.2-10.POOL.CN,A00000365688,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_064.basePlot.bbc,2025-10-13T08:37,,,26-017.48
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA065098.2025.0-1.POOL.CN,A00000365658,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_065.basePlot.bbc,2025-10-15T08:08,,,26-017.49
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA065098.2025.1-2.POOL.CN,A00000365708,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_065.basePlot.bbc,2025-10-15T08:08,,,26-017.50
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA066045.2025.0-1.POOL.CN,A00000365644,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_066.basePlot.bbc,2025-10-13T08:17,,,26-017.51
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA066045.2025.1-2.POOL.CN,A00000365699,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_066.basePlot.bbc,2025-10-13T08:17,,,26-017.52
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA067198.2025.0-1.POOL.CN,A00000365643,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_067.basePlot.bbc,2025-10-13T09:16,,,26-017.53
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA067198.2025.1-2.POOL.CN,A00000365685,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_067.basePlot.bbc,2025-10-13T09:16,,,26-017.54
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA068193.2025.0-1.POOL.CN,A00000365661,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_068.basePlot.bbc,2025-10-13T11:03,,,26-017.55
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA068193.2025.1-2.POOL.CN,A00000365700,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_068.basePlot.bbc,2025-10-13T11:03,,,26-017.56
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA069192.2025.0-1.POOL.CN,A00000365652,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_069.basePlot.bbc,2025-10-29T09:51,,,26-017.57
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA069192.2025.1-2.POOL.CN,A00000365702,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_069.basePlot.bbc,2025-10-29T09:51,,,26-017.58
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA070071.2025.0-1.POOL.CN,A00000365647,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_070.basePlot.bbc,2025-10-29T08:50,,,26-017.59
D04,1/5/26,D0420260105104425799,amegill@battelleecology.org,SIRFER Lab at University of Utah,UPS,Overnight,# 1Z097EV90156801960,N,A00000365533,BBC.LAJA070071.2025.1-2.POOL.CN,A00000365705,bbc_chemistryPooling_in.cnSampleID,standardSample,LAJA_070.basePlot.bbc,2025-10-29T08:50,,,26-017.60
