"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20251003","Spinach",NA,"25-096.2",6.0207389082894,40.2854299162262,6.69111059786381,-0.357386669238143,-27.3198213906217,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251003","Spinach",NA,"25-096.2",6.02280992421946,40.3532794624822,6.70007520911626,-0.397665236999912,-27.3049766580889,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251003","Spinach",NA,"25-096.2",6.12693770693771,40.6986538588654,6.64257673336243,-0.385963921711091,-27.0523777992639,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251007","Spinach",NA,"25-096.3",5.72555682467581,40.6238326357298,7.09517587191705,-0.234941765112554,-27.118128634383,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251007","Spinach",NA,"25-096.3",5.8056416961289,40.774472779624,7.02324995474862,-0.248508591143757,-27.3032789650917,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251007","Spinach",NA,"25-096.3",5.8722676044941,40.6363700287438,6.9200473761864,-0.300099589144658,-27.4113974987572,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251007","Spinach",NA,"25-096.3",5.83454861481705,40.691603142303,6.97425042255457,-0.305045395271393,-27.2177514140343,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251007","Spinach",NA,"25-096.3",5.93597578713215,40.4251992860603,6.81020286061358,-0.189663957526917,-27.0927055525554,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.3",6.08266168407375,40.7394335300496,6.69763265590091,-0.161390723941234,-27.1737785436619,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.3",6.19214979423168,40.4860562402164,6.53828760375457,-0.0705145921950873,-27.0853873469218,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",5.6082325279516,40.5206759084571,7.22521323901975,-0.553180944946617,-27.0126070081096,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",5.79014940038581,40.637932804158,7.01846014568298,-0.612541685269379,-27.3575731818379,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",5.9494840810632,40.6836841189013,6.8381869023559,-0.619823494977797,-27.3534541827486,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",5.94550521069325,40.5540614049902,6.82096137634392,-0.623217499279002,-27.1176414848866,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",6.03131374165308,40.4303946280267,6.70341427420843,-0.527108989447129,-27.14132572965,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",6.11476363963218,40.6065760542609,6.6407433626827,-0.706094208578698,-27.2206164621189,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251008","Spinach",NA,"25-096.4",6.23773335610785,40.4249427912165,6.48071029705579,-0.463282864451891,-27.0630647469535,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
