"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250819","Spinach",NA,"25-069.2",5.98208985476068,40.5636723613804,6.78085307078745,-0.485346420053752,-27.147847544997,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250820","Spinach",NA,"25-069.3",5.75937390367174,40.6462632616843,7.05741004864632,-0.324807529817361,-27.4124591752736,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250820","Spinach",NA,"25-069.3",5.75052397447959,40.3751141956098,7.02111918405899,-0.306527094701862,-27.1219392076715,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250820","Spinach",NA,"25-069.3",5.84669020376239,40.5393955883768,6.93373415993366,-0.366641293051254,-27.1066434024125,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250820","Spinach",NA,"25-069.3",5.93308046889527,40.8084382630733,6.87811980252339,-0.23948578753287,-27.3436025883838,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250820","Spinach",NA,"25-069.3",5.99424583097575,40.2932268118144,6.72198437434713,-0.351629759011629,-27.3462253224426,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.3",5.93635746938967,40.3563408614029,6.79816555345546,-0.361307937471435,-27.2853868028217,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.3",5.93685893859494,40.507950654977,6.82312837039782,-0.274328648174555,-27.1250660969675,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",5.72038549407841,40.4600007552398,7.0729500305745,-0.446481734822469,-27.2814231986033,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",5.77691418153283,40.5926987689697,7.02670967464484,-0.365877470741207,-27.3612257833479,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",6.02261355552499,40.561267899536,6.73482824783372,-0.459400804488713,-27.3690063536327,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",6.08748269040554,40.7819127184026,6.699306559455,-0.412623739632132,-27.3299123748979,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",6.08715512996857,40.7091276033796,6.68770989636168,-0.421719813268445,-27.2804738975738,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",6.00227957781365,40.6354977743551,6.77001083464305,-0.52743005223716,-27.386241247038,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","Spinach",NA,"25-069.4",5.90555411584278,40.5529982955789,6.86692518603592,-0.299310568916316,-27.2625753961843,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
